"sample","family","genus","species","length","number","range","activity","date","time","depth","location","site","status","latitude","longitude","observer","successful.count","successful.length","mean.relief","sd.relief","fov.Limited","fov.Open","broad..Octocoral.Black","broad..Unconsolidated","detailed..Octocoral.Black..Branching..3D...Type.1","detailed..Octocoral.Black..Branching..3D...Type.2","detailed..Octocoral.Black..Fan..2D.","detailed..Octocoral.Black..Whip","detailed..Unconsolidated..Sand...mud..coarse.sand.","detailed..Unconsolidated..Sand...mud..fine.sand.","bedform..2D.Ripples...10cm.height.","bedform..3D.Ripples...10cm.height.","bedform..Bioturbated.","bedform..None."
"POC13009","Carangidae","Carangoides","chrysophrys",339.42033,1,2352.42007,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",211.45347,1,1723.0728,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",216.77106,1,2320.97585,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",198.28212,1,1559.72408,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",173.67218,1,1428.9985,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",167.52414,1,2144.66611,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","chrysophrys",187.93877,1,2195.93003,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","malabaricus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","sp1",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","sp10",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Carangoides","spp",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Caranx","ignobilis",639.44573,1,1807.78581,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Caranx","tille",454.05226,1,1838.60163,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Decapterus","spp",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Seriola","dumerili",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carangidae","Seriola","hippos",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Carcharhinus","sorrah",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Echeneidae","Echeneis","naucrates",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Labridae","Bodianus","solatus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Pristipomoides","multidens",305.58002,1,1768.68599,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Mullidae","Upeneus","moluccensis",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Nemipteridae","Nemipterus","spp",245.39957,1,2459.5182,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Platycephalidae","Unknown","spp",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Sparidae","Argyrops","spinifer",285.52091,1,1578.28933,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Sphyrnidae","Sphyrna","lewini",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Synodontidae","Saurida","undosquamis",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Synodontidae","Synodus","indicus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Synodontidae","Trachinocephalus","trachinus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Terapontidae","Terapon","jarbua",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Tetraodontidae","Arothron","stellatus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Tetraodontidae","Lagocephalus","lunaris",NA,1,2018.46204,"Passing",20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Tetraodontidae","Lagocephalus","sceleratus",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC13009","Triakidae","Hemitriakis","falcata",NA,0,NA,NA,20181023,"14:47",119,1,3,"Fished",-18.96455544,118.1603715,"Fernanda Rolim","Yes","Yes",0.1,0.316227766016838,0,1,0,1,0,0,0,0,0,1,0,0,0.2,0.8
"POC24006","Ariidae","Netuma","thalassina",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Balistidae","Abalistes","stellatus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Bothidae","Unknown","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","caeruleopinnatus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","chrysophrys",NA,1,2197.57501,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","chrysophrys",176.70993,1,1955.55439,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","chrysophrys",188.41374,1,2471.90688,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","chrysophrys",174.86217,1,2047.85451,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","malabaricus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","sp1",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","sp10",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Carangoides","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Caranx","ignobilis",560.09945,1,2838.97167,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Caranx","tille",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Decapterus","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Seriola","dumerili",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carangidae","Seriola","hippos",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Carcharhinus","albimarginatus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Carcharhinus","coatesi",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Carcharhinus","plumbeus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Carcharhinus","sorrah",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Carcharhinus","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Galeocerdo","cuvier",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Carcharhinidae","Loxodon","macrorhinus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Echeneidae","Echeneis","naucrates",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Fistulariidae","Fistularia","commersonii",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Labridae","Bodianus","solatus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lethrinidae","Gymnocranius","grandoculis",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lethrinidae","Lethrinus","lentjan",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Lutjanus","malabaricus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Lutjanus","russellii",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Lutjanus","sebae",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Lutjanus","vitta",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Pristipomoides","multidens",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Lutjanidae","Pristipomoides","sieboldii",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Mullidae","Upeneus","moluccensis",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Nemipteridae","Nemipterus","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Platycephalidae","Unknown","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Priacanthidae","Priacanthus","hamrur",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Rachycentridae","Rachycentron","canadum",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Rhinidae","Rhynchobatus","australiae",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Scombridae","Scomberomorus","spp",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Serranidae","Epinephelus","amblycephalus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Serranidae","Epinephelus","areolatus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Serranidae","Epinephelus","malabaricus",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Sparidae","Argyrops","spinifer",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Sphyraenidae","Sphyraena","forsteri",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Sphyraenidae","Sphyraena","qenie",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Sphyrnidae","Sphyrna","lewini",NA,1,1713.7205,"Passing",20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"POC24006","Sphyrnidae","Sphyrna","mokarran",NA,0,NA,NA,20181028,"11:50",123,2,4,"Fished",-18.78394655,118.696501,"Fernanda Rolim","Yes","Yes",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
